0.000727503 1.00 -0.0748625 0.0132543 -0.0240708 0.0797463 0.342464 5.0079481
0.00074235 1.00 -0.0092672 0.0820148 -0.0085817 0.0829816 0.310152 4.9093497
0.000757197 1.00 0.0433021 -0.0158378 -0.0701906 0.0839799 0.305207 4.8800835
0.000772044 1.00 0.0853805 -0.0087484 0.0053657 0.0859951 0.289823 4.8225655
0.000786891 1.00 -0.0628915 -0.0387921 0.0447921 0.0864090 0.291172 4.8110025
0.000801738 1.00 0.0755144 0.0294598 -0.0314809 0.0869560 0.291102 4.7958461
0.000816585 1.00 0.0489025 0.0591650 -0.0466664 0.0898315 0.268922 4.7184639
0.000831432 1.00 0.0458552 0.0155849 -0.0761664 0.0902602 0.269929 4.7072443
0.000846279 1.00 0.0240774 -0.0871430 0.0009206 0.0904128 0.27336 4.7032718
0.000861126 1.00 0.0131082 0.0192580 0.0886226 0.0916333 0.267189 4.6718451
0.000875973 1.00 0.0671127 -0.0623540 -0.0164812 0.0930794 0.259323 4.6354113
0.00089082 1.00 -0.0472085 -0.0782545 -0.0225983 0.0941440 0.254873 4.6091274
0.000905667 1.00 -0.0487894 -0.0501435 0.0692907 0.0984682 0.22646 4.5067871
0.000920514 1.00 -0.0845077 -0.0105649 -0.0515948 0.0995750 0.222582 4.4816694
0.000935361 1.00 0.0337492 0.0856254 0.0381041 0.0996124 0.225918 4.4808271
0.000950208 1.00 0.0507493 0.0271811 -0.0813258 0.0996403 0.229311 4.4802004
0.000965055 1.00 -0.0932864 -0.0388104 -0.0112889 0.1016663 0.219246 4.4353347
0.000979902 1.00 -0.0219541 -0.0770832 0.0637956 0.1024387 0.217622 4.4185834
0.000994749 1.00 0.0856244 -0.0577106 -0.0237143 0.1059453 0.199701 4.3448432
0.0010096 1.00 0.0069353 0.0947450 0.0498439 0.1072806 0.195207 4.3177186
0.00102444 1.00 -0.1010612 -0.0358363 0.0152961 0.1083124 0.192471 4.2971037
0.00103929 1.00 0.0235681 0.0756174 -0.0751174 0.1091608 0.190743 4.2803738
0.00105414 1.00 0.0423211 0.0864973 -0.0520214 0.1094490 0.191943 4.2747345
0.00106898 1.00 0.0162568 -0.1002129 -0.0427802 0.1101683 0.190859 4.2607567
0.00108383 1.00 -0.0896983 0.0324965 -0.0555565 0.1104008 0.19229 4.2562678
0.00109868 1.00 -0.0077988 -0.0646655 -0.0891409 0.1104018 0.194919 4.2562489
0.00111352 1.00 -0.1103673 -0.0126050 0.0216117 0.1131675 0.18342 4.2039170
0.00112837 1.00 0.0017510 0.0638777 0.0992140 0.1180120 0.163902 4.1167256
0.00114322 1.00 0.0934015 -0.0724558 -0.0006444 0.1182121 0.165217 4.1132395
0.00115807 1.00 -0.0035994 0.1238341 -0.0014751 0.1238952 0.145372 4.0177951
0.00117291 1.00 -0.1166526 -0.0174801 -0.0384234 0.1240554 0.146666 4.0151994
0.00118776 1.00 -0.1010305 -0.0538033 -0.0528955 0.1260948 0.141432 3.9825978
0.00120261 1.00 0.0423127 -0.0642413 -0.1000660 0.1262162 0.142787 3.9806821
0.00121745 1.00 -0.0964842 0.0618763 0.0530474 0.1263008 0.14426 3.9793476
0.0012323 1.00 0.0400268 0.0570051 -0.1082656 0.1287368 0.137886 3.9415193
0.00124715 1.00 0.0003274 -0.0630745 -0.1131811 0.1295703 0.136871 3.9288213
0.001262 1.00 -0.1045819 -0.0711902 -0.0295100 0.1299086 0.137422 3.9237016
0.00127684 1.00 -0.1048815 -0.0753034 -0.0251371 0.1315394 0.133931 3.8993043
0.00129169 1.00 -0.0675529 -0.0984024 0.0572304 0.1323697 0.132955 3.8870550
0.00130654 1.00 -0.0498365 0.1030368 0.0683060 0.1332890 0.131719 3.8736270
0.00132138 1.00 -0.1042258 -0.0788447 0.0346907 0.1352144 0.127606 3.8459490
0.00133623 1.00 0.1208026 -0.0642095 -0.0131681 0.1374392 0.122874 3.8146940
0.00135108 1.00 0.1208839 -0.0107717 -0.0655859 0.1379509 0.122862 3.8076126
0.00136592 1.00 0.0107409 -0.1257046 -0.0582375 0.1389554 0.121538 3.7938246
0.00138077 1.00 -0.0903082 0.0390433 -0.1021215 0.1418053 0.115599 3.7555080
0.00139562 1.00 -0.0159935 -0.1455754 0.0159914 0.1473218 0.104202 3.6845245
0.00141047 1.00 -0.0287020 0.1250177 -0.0726418 0.1474113 0.105119 3.6834068
0.00142531 1.00 -0.0798411 -0.1055895 -0.0653109 0.1476119 0.105793 3.6809030
0.00144016 1.00 -0.1414656 0.0314119 0.0396633 0.1502411 0.101381 3.6485525
0.00145501 1.00 0.0807858 -0.0480680 -0.1179320 0.1508139 0.101263 3.6416169
0.00146985 1.00 0.0754045 0.1312901 -0.0062588 0.1515326 0.100848 3.6329716
0.0014847 1.00 -0.0231866 -0.0857567 0.1240000 0.1525380 0.0998656 3.6209792
0.00149955 1.00 0.0058746 0.1151071 0.1025668 0.1542858 0.0974751 3.6004109
0.00151439 1.00 -0.1051858 -0.0264753 0.1100619 0.1545271 0.0979797 3.5975980
0.00152924 1.00 -0.0601098 -0.1411800 0.0253023 0.1555159 0.0970651 3.5861430
0.00154409 1.00 0.1205000 0.0525768 -0.0835141 0.1557536 0.0975594 3.5834055
0.00155894 1.00 -0.0491030 -0.1328283 -0.0698425 0.1579001 0.0945349 3.5589654
0.00157378 1.00 0.1354633 -0.0622325 -0.0553081 0.1590037 0.0934618 3.5465934
0.00158863 1.00 0.1220946 0.0646955 -0.0787156 0.1590243 0.0943069 3.5463630
0.00160348 1.00 -0.0438036 -0.1377714 -0.0677618 0.1596602 0.0940554 3.5392945
0.00161832 1.00 -0.0039509 0.1052926 -0.1225427 0.1616133 0.0915262 3.5178431
0.00163317 1.00 0.1386507 0.0692778 0.0457769 0.1616136 0.0923653 3.5178400
0.00164802 1.00 -0.0212841 0.0292410 -0.1577357 0.1618289 0.0928335 3.5154983
0.00166286 1.00 0.0124682 0.1587869 -0.0396051 0.1641259 0.0897918 3.4908119
0.00167771 1.00 0.0203870 -0.1166740 -0.1168901 0.1664084 0.0869166 3.4667889
0.00169256 1.00 0.0506861 -0.1328874 -0.0864267 0.1664263 0.0876575 3.4666022
0.0017074 1.00 0.0579033 0.1537012 0.0312180 0.1671867 0.0872254 3.4587095
0.00172225 1.00 -0.1074534 -0.1277146 -0.0393732 0.1714861 0.0815307 3.4150768
0.0017371 1.00 -0.1169752 0.1251063 0.0103415 0.1715860 0.08209 3.4140833
0.00175195 1.00 0.1287012 0.0241044 0.1146712 0.1740532 0.0793206 3.3897995
0.00176679 1.00 -0.0472733 -0.1182849 0.1191854 0.1744455 0.0794544 3.3859858
0.00178164 1.00 0.0578714 0.1656400 -0.0031839 0.1754874 0.0787034 3.3759189
0.00179649 1.00 -0.0433571 0.1425740 -0.0929391 0.1756271 0.07917 3.3745764
0.00181133 1.00 0.0006311 -0.0099162 -0.1772425 0.1775208 0.0772969 3.3565289
0.00182618 1.00 -0.0361038 -0.1602146 0.0705848 0.1787580 0.0763236 3.3448934
0.00184103 1.00 0.0649028 0.0725303 -0.1507362 0.1794280 0.0760854 3.3386421
0.00185588 1.00 0.0027195 -0.1471935 -0.1029206 0.1796273 0.0764439 3.3367901
0.00187072 1.00 0.0949989 -0.0952061 -0.1198659 0.1801578 0.0763768 3.3318732
0.00188557 1.00 0.1271781 -0.0245848 0.1253434 0.1802489 0.0768663 3.3310315
0.00190042 1.00 0.0012376 -0.0886951 0.1570000 0.1803257 0.0773726 3.3303216
0.00191526 1.00 0.1365595 -0.1088383 0.0473690 0.1809367 0.0771898 3.3246937
0.00193011 1.00 -0.0379278 -0.1777418 0.0055188 0.1818272 0.0766508 3.3165430
0.00194496 1.00 -0.1668317 0.0179634 -0.0757811 0.1841148 0.074397 3.2958742
0.0019598 1.00 0.0781920 -0.1193055 -0.1168759 0.1844120 0.074603 3.2932179
0.00197465 1.00 0.1714533 -0.0695355 0.0214055 0.1862515 0.072963 3.2769147
0.0019895 1.00 0.0089547 -0.0724039 -0.1729246 0.1876844 0.0718407 3.2643815
0.00200435 1.00 -0.1286842 0.0805103 0.1114075 0.1882901 0.0716806 3.2591267
0.00201919 1.00 -0.1161804 -0.1472726 -0.0203917 0.1886874 0.0717563 3.2556941
0.00203404 1.00 -0.0561553 -0.0438079 -0.1767679 0.1905766 0.0701555 3.2395167
0.00204889 1.00 0.1215693 -0.1428956 -0.0398985 0.1918075 0.0693158 3.2291051
0.00206373 1.00 0.1156675 0.1055902 -0.1109472 0.1919311 0.0696833 3.2280656
0.00207858 1.00 -0.0752705 0.1367770 -0.1117331 0.1919840 0.0701266 3.2276204
0.00209343 1.00 -0.1000400 -0.1615883 -0.0286532 0.1921973 0.0703927 3.2258295
0.00210827 1.00 -0.1027986 -0.1646631 0.0030775 0.1941416 0.0687832 3.2096352
0.00212312 1.00 0.1722459 0.0283836 0.0914971 0.1970939 0.0662013 3.1855060
0.00213797 1.00 0.1327372 0.1118189 0.0934801 0.1971324 0.0666252 3.1851949
0.00215282 1.00 0.1806329 -0.0805470 0.0042573 0.1978236 0.0663871 3.1796256
0.00216766 1.00 0.0918058 -0.1605156 -0.0721048 0.1984759 0.0661881 3.1743960
0.00218251 1.00 -0.0221295 0.1076404 0.1654208 0.1985955 0.0665211 3.1734397
0.00219736 1.00 -0.1155547 0.0147228 0.1700507 0.2061235 0.0599003 3.1149509
0.0022122 1.00 0.0290288 -0.1981224 -0.0565062 0.2080579 0.0586386 3.1004367
0.00222705 1.00 0.1667864 -0.1264775 0.0093232 0.2095261 0.0577999 3.0895548
0.0022419 1.00 0.1076961 -0.1595705 -0.0828775 0.2095945 0.0581283 3.0890506
0.00225674 1.00 -0.1807996 0.0031619 0.1076737 0.2104569 0.0577969 3.0827154
0.00227159 1.00 -0.0758618 0.0869260 -0.1768162 0.2111282 0.0576239 3.0778102
0.00228644 1.00 0.0412742 -0.2002798 -0.0525852 0.2111415 0.0579896 3.0777135
0.00230129 1.00 0.0242535 0.0791355 -0.1942742 0.2111708 0.0583419 3.0774999
0.00231613 1.00 -0.1416573 -0.1022037 0.1215914 0.2128306 0.0573552 3.0654766
0.00233098 1.00 0.1621338 -0.0067532 -0.1439437 0.2169165 0.054522 3.0364682
0.00234583 1.00 0.1708837 -0.1341756 -0.0016701 0.2172720 0.0546004 3.0339827
0.00236067 1.00 -0.0379762 0.2019660 -0.0841007 0.2220482 0.0514761 3.0011756
0.00237552 1.00 -0.2112649 0.0022456 0.0688592 0.2222150 0.0516833 3.0000487
0.00239037 1.00 -0.0343639 -0.2139687 -0.0581341 0.2243726 0.0505204 2.9855893
0.00240521 1.00 -0.0898049 -0.1639579 -0.1259429 0.2254079 0.0501369 2.9787253
0.00242006 1.00 -0.0637345 -0.1367584 -0.1700875 0.2273648 0.049155 2.9658789
0.00243491 1.00 0.0135372 -0.0898508 -0.2087327 0.2276527 0.0492692 2.9640024
0.00244976 1.00 0.0581564 -0.0466859 -0.2185607 0.2309340 0.0474865 2.9428696
0.0024646 1.00 -0.0256723 0.1544059 -0.1700830 0.2311460 0.047643 2.9415202
0.00247945 1.00 0.0578823 0.1681809 -0.1490302 0.2320457 0.0473746 2.9358121
0.0024943 1.00 0.1545320 -0.1514740 -0.0840020 0.2321225 0.047611 2.9353264
0.00250914 1.00 0.0009240 0.0335337 0.2340379 0.2364299 0.0453241 2.9084648
0.00252399 1.00 -0.0482305 -0.1907783 -0.1325893 0.2372814 0.0451033 2.9032412
0.00253884 1.00 0.0341033 0.2218250 -0.0798170 0.2382018 0.0448447 2.8976269
0.00255368 1.00 0.1323361 0.1329511 0.1476802 0.2387431 0.0448008 2.8943401
0.00256853 1.00 -0.2090909 -0.0931459 -0.0687747 0.2390087 0.0449112 2.8927319
0.00258338 1.00 -0.0013249 -0.2044908 0.1244988 0.2394121 0.0449429 2.8902933
0.00259823 1.00 0.2332060 -0.0548167 -0.0101008 0.2397748 0.0449964 2.8881068
0.00261307 1.00 0.2093008 0.0780155 -0.0880999 0.2401142 0.0450619 2.8860646
0.00262792 1.00 -0.2028921 -0.1109489 0.0713713 0.2420098 0.0442613 2.8747396
0.00264277 1.00 -0.0345997 0.0837149 0.2245928 0.2421720 0.044422 2.8737770
0.00265761 1.00 -0.1053864 -0.0526461 -0.2133661 0.2437272 0.0438219 2.8645932
0.00267246 1.00 0.2287604 -0.0657403 -0.0603196 0.2455434 0.0430961 2.8539799
0.00268731 1.00 0.0139112 -0.2119911 0.1235871 0.2457794 0.0432108 2.8526088
0.00270215 1.00 0.1074236 0.0535835 -0.2147093 0.2459900 0.043338 2.8513875
0.002717 1.00 0.2252632 -0.0553410 -0.0835857 0.2465617 0.0432737 2.8480799
0.00273185 1.00 0.1386634 -0.1710315 0.1118124 0.2469440 0.0433084 2.8458746
0.00274669 1.00 0.1053934 -0.1645871 0.1513144 0.2471694 0.0434248 2.8445765
0.00276154 1.00 -0.2011325 0.0044768 0.1438397 0.2473139 0.043583 2.8437453
0.00277639 1.00 0.2206362 -0.0709184 0.0930198 0.2497247 0.0425605 2.8299860
0.00279124 1.00 -0.0885204 0.1543342 -0.1752966 0.2497674 0.0427662 2.8297436
0.00280608 1.00 -0.2451389 -0.0244619 -0.0438055 0.2502207 0.0427604 2.8271796
0.00282093 1.00 0.1896324 -0.0417694 -0.1619653 0.2528594 0.0416549 2.8123893
0.00283578 1.00 0.0334279 -0.0362445 -0.2480394 0.2528925 0.0418577 2.8122050
0.00285062 1.00 -0.0863569 -0.1938566 -0.1391993 0.2537998 0.0416272 2.8071740
0.00286547 1.00 -0.0785172 -0.1900476 0.1500013 0.2545259 0.0414869 2.8031672
0.00288032 1.00 -0.0301227 -0.2308076 0.1055863 0.2555934 0.0411816 2.7973071
0.00289516 1.00 0.0715362 -0.0881330 0.2334125 0.2595501 0.0395295 2.7759039
0.00291001 1.00 -0.2211457 -0.0075768 0.1390892 0.2613592 0.0389128 2.7662798
0.00292486 1.00 0.0240987 -0.1341473 0.2247645 0.2628599 0.0384453 2.7583721
0.00293971 1.00 -0.2275147 0.1396344 0.0017381 0.2669526 0.0368904 2.7371455
0.00295455 1.00 0.2478862 0.0314070 -0.0965608 0.2678768 0.0366942 2.7324200
0.0029694 1.00 0.0269076 -0.2669314 -0.0063370 0.2683590 0.0366802 2.7299640
0.00298425 1.00 -0.0488981 0.2620235 0.0314619 0.2683974 0.0368478 2.7297685
0.00299909 1.00 -0.2543229 -0.0892901 -0.0062301 0.2696139 0.0365321 2.7236033
0.00301394 1.00 0.1753921 -0.1330264 -0.1559442 0.2697722 0.0366484 2.7228042
0.00302879 1.00 -0.0935813 0.0842991 -0.2403571 0.2713583 0.0361869 2.7148350
0.00304364 1.00 0.0057527 0.1216818 0.2424790 0.2713589 0.036364 2.7148320
0.00305848 1.00 0.2395081 -0.0933659 0.0895617 0.2722180 0.0361965 2.7105447
0.00307333 1.00 0.1896605 -0.1572821 0.1181185 0.2732412 0.0359652 2.7054650
0.00308818 1.00 -0.1573807 0.0113831 0.2245132 0.2744165 0.0356765 2.6996649
0.00310302 1.00 0.1265787 0.2293598 -0.0858058 0.2756642 0.0353635 2.6935488
0.00311787 1.00 -0.1143848 0.0837747 0.2388490 0.2777606 0.0347342 2.6833647
0.00313272 1.00 -0.0032591 -0.1306401 0.2495000 0.2816518 0.033473 2.6647640
0.00314756 1.00 0.1837552 -0.1951334 -0.0867087 0.2817116 0.0336103 2.6644809
0.00316241 1.00 -0.1925103 -0.0576175 -0.1980123 0.2821150 0.0336241 2.6625756
0.00317726 1.00 0.1414580 0.1703588 -0.1758816 0.2827840 0.0335428 2.6594238
0.00319211 1.00 0.2403327 -0.1058583 0.1060641 0.2832232 0.033543 2.6573612
0.00320695 1.00 0.2708583 0.0357671 0.0757218 0.2835089 0.0335973 2.6560220
0.0032218 1.00 0.0091509 0.2212886 0.1799198 0.2853480 0.0331044 2.6474487
0.00323665 1.00 -0.1491621 0.1916405 -0.1517163 0.2863447 0.0329109 2.6428375
0.00325149 1.00 -0.0250606 0.0934887 0.2717855 0.2885057 0.0323244 2.6329209
0.00326634 1.00 0.2480487 0.1183656 0.1000177 0.2924759 0.0311675 2.6149896
0.00328119 1.00 -0.2436206 0.0530406 0.1542596 0.2931899 0.031081 2.6118035
0.00329603 1.00 -0.2686723 -0.1080543 0.0514545 0.2941226 0.0309256 2.6076590
0.00331088 1.00 0.1530018 -0.1393328 -0.2094262 0.2944190 0.0309712 2.6063462
0.00332573 1.00 -0.1783652 0.1581452 -0.1738826 0.2950580 0.0309084 2.6035223
0.00334058 1.00 0.2686055 -0.1120215 -0.0569690 0.2965522 0.0305794 2.5969552
0.00335542 1.00 -0.2605685 -0.1162870 0.0811704 0.2966602 0.0306818 2.5964824
0.00337027 1.00 0.1888084 -0.1566036 -0.1677014 0.2971482 0.030666 2.5943493
0.00338512 1.00 -0.2735480 0.0331052 0.1241144 0.3022067 0.0292801 2.5725451
0.00339996 1.00 -0.0245606 -0.3019355 0.0146562 0.3032871 0.0290954 2.5679585
0.00341481 1.00 -0.1954727 -0.1975842 0.1242219 0.3044342 0.0288933 2.5631162
0.00342966 1.00 -0.0623004 0.1014006 -0.2816223 0.3057361 0.0286498 2.5576532
0.0034445 1.00 0.2708510 0.0793496 -0.1235425 0.3080899 0.0281194 2.5478641
0.00345935 1.00 -0.0178093 0.2483777 -0.1816712 0.3082419 0.0281988 2.5472359
0.0034742 1.00 -0.2232833 -0.1701012 -0.1275324 0.3083089 0.0283014 2.5469591
0.00348905 1.00 0.0042455 0.1988289 -0.2356980 0.3083901 0.0283999 2.5466236
0.00350389 1.00 -0.0891174 0.0083459 0.2959810 0.3092189 0.028292 2.5432088
0.00351874 1.00 -0.0532168 -0.2947629 0.0813454 0.3103776 0.0280949 2.5384569
0.00353359 1.00 -0.1974188 -0.0295518 -0.2396361 0.3118861 0.027806 2.5323106
0.00354843 1.00 0.2338753 0.1916456 0.0766543 0.3119320 0.0279105 2.5321244
0.00356328 1.00 -0.1699160 0.0279053 0.2612008 0.3128514 0.0277809 2.5284009
0.00357813 1.00 0.1021518 0.2576933 -0.1457429 0.3131801 0.027809 2.5270736
0.00359297 1.00 -0.1366178 0.1758312 -0.2203429 0.3132603 0.0279029 2.5267502
0.00360782 1.00 -0.1138860 -0.1160147 0.2677759 0.3132625 0.0280176 2.5267415
0.00362267 1.00 -0.0595843 -0.2777182 -0.1341828 0.3141380 0.0278983 2.5232178
0.00363752 1.00 0.2976465 -0.0531482 -0.0929822 0.3163287 0.0274347 2.5144655
0.00365236 1.00 0.2003272 -0.1379534 -0.2033618 0.3170460 0.0273601 2.5116197
0.00366721 1.00 -0.0691728 -0.2971899 0.0894543 0.3179761 0.027231 2.5079436
0.00368206 1.00 -0.1585191 -0.1464010 -0.2338802 0.3182161 0.0272794 2.5069977
0.0036969 1.00 -0.2890203 -0.0597623 0.1247856 0.3204305 0.0268255 2.4983200
0.00371175 1.00 0.0659723 -0.2358783 -0.2072362 0.3208392 0.0268304 2.4967285
0.0037266 1.00 -0.1889271 0.2563818 -0.0505548 0.3224606 0.0265335 2.4904433
0.00374144 1.00 -0.2907443 0.1302157 -0.0540939 0.3231324 0.0264734 2.4878533
0.00375629 1.00 -0.0008542 0.0936791 0.3096031 0.3234665 0.0264961 2.4865679
0.00377114 1.00 0.1634713 -0.2785561 -0.0205646 0.3236345 0.0265595 2.4859227
0.00378598 1.00 -0.1893506 0.2179481 0.1466794 0.3238362 0.0266142 2.4851483
0.00380083 1.00 0.1828757 -0.2255989 0.1461584 0.3251164 0.0264042 2.4802507
0.00381568 1.00 0.0239302 0.1613448 -0.2830428 0.3266773 0.0261292 2.4743181
0.00383053 1.00 0.0078594 -0.2683794 -0.1894035 0.3285772 0.0257785 2.4671540
0.00384537 1.00 0.3208630 0.0442521 0.0597056 0.3293571 0.025695 2.4642315
0.00386022 1.00 0.2096046 0.2092676 -0.1472322 0.3307633 0.0254666 2.4589878
0.00387507 1.00 0.0306441 -0.2967402 -0.1491955 0.3335462 0.02493 2.4487080
0.00388991 1.00 0.2877803 0.1088918 0.1327848 0.3351220 0.0246742 2.4429442
0.00390476 1.00 0.1989001 -0.2692995 0.0228437 0.3355671 0.0246699 2.4413233
0.00391961 1.00 -0.2819374 -0.1707453 -0.0694141 0.3368397 0.0244841 2.4367072
0.00393445 1.00 -0.0423192 -0.3141959 -0.1141495 0.3369571 0.0245512 2.4362828
0.0039493 1.00 -0.0032091 -0.0740278 -0.3287364 0.3369837 0.024638 2.4361866
0.00396415 1.00 -0.0606887 0.1709265 -0.2848550 0.3377001 0.0245735 2.4336011
0.003979 1.00 -0.0107460 -0.2660642 0.2081356 0.3379735 0.0246058 2.4326167
0.00399384 1.00 0.1918517 -0.1787678 -0.2145082 0.3387901 0.0245194 2.4296832
0.00400869 1.00 0.1303329 0.3139014 0.0019645 0.3398891 0.0243726 2.4257518
0.00402354 1.00 0.0941539 0.2620361 0.1983924 0.3418880 0.0240363 2.4186501
0.00403838 1.00 0.0960014 -0.0250658 0.3277005 0.3423919 0.0240186 2.4168699
0.00405323 1.00 -0.1384746 0.3134390 -0.0104237 0.3428234 0.024016 2.4153483
0.00406808 1.00 0.0357571 -0.3111367 0.1395321 0.3428612 0.024096 2.4152150
0.00408293 1.00 -0.0846341 0.2882920 -0.1655421 0.3430443 0.0241453 2.4145706
0.00409777 1.00 0.3140199 -0.1121565 0.0817567 0.3433246 0.0241738 2.4135847
0.00411262 1.00 0.0279861 -0.2875957 -0.1894274 0.3455101 0.0238039 2.4059391
0.00412747 1.00 0.0161474 0.3305409 -0.1093857 0.3485445 0.0232713 2.3954432
0.00414231 1.00 -0.1608788 0.2300262 0.2069274 0.3487305 0.0233176 2.3948043
0.00415716 1.00 -0.1763391 -0.1285240 -0.2722916 0.3489364 0.0233598 2.3940976
0.00417201 1.00 -0.1881867 -0.2688731 -0.1192430 0.3491789 0.0233944 2.3932662
0.00418685 1.00 0.2403304 0.2530476 0.0576298 0.3537132 0.0225863 2.3778770
0.0042017 1.00 0.2702392 -0.1158224 -0.2000615 0.3556243 0.0223029 2.3714789
0.00421655 1.00 0.2031352 0.0284879 0.2908574 0.3559122 0.0223275 2.3705196
0.00423139 1.00 -0.1061734 0.2352590 0.2456820 0.3563415 0.0223252 2.3690914
0.00424624 1.00 0.3563901 0.0213297 0.0255355 0.3579399 0.0221048 2.3637959
0.00426109 1.00 -0.2073469 0.0851730 -0.2800111 0.3586828 0.0220445 2.3613464
0.00427594 1.00 0.2570587 0.2401172 -0.0704116 0.3587384 0.022111 2.3611634
0.00429078 1.00 0.0366312 0.3522075 0.0675103 0.3604852 0.0218668 2.3554358
0.00430563 1.00 0.1509247 -0.0428862 -0.3251047 0.3609855 0.0218514 2.3538030
0.00432048 1.00 -0.2434964 0.2506752 0.0948966 0.3621242 0.0217205 2.3500995
0.00433532 1.00 -0.3242460 -0.1521463 -0.0614785 0.3634055 0.0215654 2.3459526
0.00435017 1.00 -0.0820198 -0.3322382 0.1298949 0.3660357 0.0211762 2.3375088
0.00436502 1.00 0.0585529 0.0219118 0.3645410 0.3698631 0.0205956 2.3253830
0.00437987 1.00 -0.3400548 0.1285419 0.0733744 0.3708693 0.0204979 2.3222263
0.00439471 1.00 0.3321562 0.1696530 -0.0336135 0.3744860 0.0199772 2.3109856
